1860	0.2628	0.0889	0.1161
1870	0.2535	0.088	0.1172
1880	0.2611	0.1519	0.135
1890	0.2491	0.0887	0.1199
1900	0.2533	0.1062	0.1262
1910	0.2752	0.0896	0.1239
1920	0.259	0.0882	0.129
1930	0.322	0.1004	0.1231
1940	0.2603	0.1083	0.1233
1950	0.2614	0.0935	0.1226
1960	0.27	0.0916	0.1234
1970	0.2654	0.0913	0.1234
1980	0.291	0.1257	0.129
1990	0.274	0.0968	0.1287
2000	0.284	0.0985	0.137
2010	0.2685	0.0939	0.127
2020	0.3008	0.1016	0.1328
2030	0.2773	0.0946	0.1305
2040	0.2765	0.102	0.1323
2050	0.2731	0.0964	0.1325
2060	0.2745	0.0968	0.1752
2070	0.2881	0.0973	0.1311
2080	0.2784	0.1051	0.1346
2090	0.2801	0.0975	0.1333
2100	0.285	0.1132	0.1339
2110	0.2957	0.0999	0.1343
2120	0.2863	0.0999	0.1366
2130	0.2911	0.1059	0.1414
2140	0.2866	0.1041	0.1359
2150	0.3928	0.1277	0.1451
2160	0.2973	0.1263	0.1383
2170	0.2996	0.1037	0.1389
2180	0.2955	0.1045	0.1419
2190	0.3491	0.1333	0.1638
2200	0.2997	0.1114	0.1431
2210	0.316	0.1173	0.1482
2220	0.3156	0.1119	0.1433
2230	0.3497	0.1404	0.1806
2240	0.3138	0.1096	0.1462
2250	0.3118	0.1337	0.1481
2260	0.3233	0.1112	0.1508
2270	0.3703	0.1264	0.1548
2280	0.3158	0.1121	0.1563
2290	0.3292	0.1148	0.1484
2300	0.3262	0.1243	0.1526
2310	0.3492	0.1262	0.1577
2320	0.3298	0.1324	0.1596
2330	0.3506	0.1161	0.1552
2340	0.3535	0.1687	0.1888
2350	0.4331	0.1763	0.1987
2360	0.433	0.1884	0.2086
2370	0.4219	0.1848	0.2125
2380	0.3364	0.1271	0.1734
2390	0.3406	0.1602	0.1854
2400	0.3595	0.1662	0.1845
2410	0.3335	0.1201	0.1577
2420	0.3499	0.1427	0.1627
2430	0.3416	0.1389	0.1652
2440	0.3699	0.123	0.1613
2450	0.347	0.1463	0.1616
2460	0.3526	0.1344	0.1642
2470	0.3532	0.1567	0.1942
2480	0.3531	0.1241	0.1656
2490	0.3448	0.1245	0.1656
2500	0.3515	0.1241	0.1629
2510	0.3615	0.1256	0.1702
2520	0.3621	0.127	0.1683
2530	0.3507	0.1271	0.1685
2540	0.3527	0.1525	0.2019
2550	0.3528	0.1294	0.1695
2560	0.3594	0.1322	0.1674
2570	0.3753	0.1348	0.1698
2580	0.3955	0.1822	0.1871
2590	0.3637	0.1656	0.2165
2600	0.3708	0.1331	0.1711
2610	0.386	0.1336	0.1749
2620	0.3724	0.1323	0.1767
2630	0.3766	0.1396	0.1797
2640	0.4726	0.1589	0.1753
2650	0.3685	0.1356	0.1772
2660	0.3684	0.1333	0.184
2670	0.3754	0.1545	0.2105
2680	0.3739	0.1358	0.1908
2690	0.3739	0.1375	0.18
2700	0.3782	0.1375	0.1804
2710	0.3891	0.1459	0.1825
2720	0.3935	0.1405	0.1835
2730	0.3795	0.1485	0.1852
2740	0.3981	0.1124	0.1866
2750	0.4264	0.1167	0.192
2760	0.4062	0.1121	0.1837
2770	0.4484	0.1176	0.1907
2780	0.3946	0.1237	0.1867
2790	0.3914	0.1141	0.1889
2800	0.4531	0.1273	0.1886
2810	0.413	0.117	0.2003
2820	0.4004	0.1247	0.1963
2830	0.3921	0.1256	0.2344
2840	0.398	0.1152	0.1911
2850	0.4027	0.1182	0.19
2860	0.4046	0.1177	0.1939
2870	0.4018	0.118	0.193
2880	0.4035	0.1165	0.1967
2890	0.4138	0.1225	0.1995
2900	0.4192	0.1212	0.2065
2910	0.5279	0.1957	0.2595
2920	0.505	0.1913	0.2711
2930	0.5539	0.2074	0.2767
2940	0.5541	0.1901	0.2656
2950	0.5725	0.1896	0.2803
2960	0.5893	0.2163	0.2668
2970	0.4294	0.128	0.2071
2980	0.4689	0.1324	0.2624
2990	0.5327	0.2317	0.2748
3000	0.5995	0.1801	0.2726
3010	0.5699	0.1955	0.2794
3020	0.5029	0.194	0.2688
3030	0.5377	0.1502	0.232
3040	0.4937	0.1673	0.2486
3050	0.5543	0.2043	0.28
3060	0.5724	0.2661	0.269
3070	0.534	0.1405	0.2195
3080	0.4476	0.1302	0.2157
3090	0.5272	0.1388	0.239
3100	0.4508	0.1315	0.2124
3110	0.4995	0.1357	0.2142
3120	0.4443	0.131	0.2129
3130	0.4461	0.1386	0.2123
3140	0.4482	0.1332	0.2135
3150	0.4583	0.161	0.2378
3160	0.4496	0.1298	0.2164
3170	0.4562	0.1302	0.2188
3180	0.4589	0.1308	0.2192
3190	0.4579	0.1377	0.253
3200	0.4537	0.1333	0.2209
3210	0.4596	0.1333	0.23
3220	0.5267	0.1639	0.221
3230	0.5302	0.1824	0.267
3240	0.5107	0.1689	0.2799
3250	0.4728	0.1351	0.2249
3260	0.4706	0.1337	0.2257
3270	0.5567	0.1411	0.2271
3280	0.4635	0.138	0.2253
3290	0.4811	0.1399	0.2291
3300	0.4826	0.1387	0.2246
3310	0.48	0.1374	0.2259
3320	0.4987	0.1876	0.3013
3330	0.4855	0.141	0.2308
3340	0.4929	0.1395	0.2311
3350	0.5417	0.146	0.2382
3360	0.4822	0.1411	0.2448
3370	0.4805	0.1427	0.2315
3380	0.5605	0.1797	0.2613
3390	0.5429	0.179	0.2345
3400	0.5181	0.1575	0.2407
3410	0.4855	0.1462	0.2349
3420	0.4923	0.1426	0.2384
3430	0.5067	0.1471	0.2375
3440	0.4986	0.1446	0.2379
3450	0.5723	0.1495	0.2482
3460	0.5223	0.1463	0.2456
3470	0.5244	0.1459	0.2437
3480	0.5064	0.1484	0.2559
3490	0.5114	0.1546	0.2501
3500	0.5743	0.1522	0.2451
3510	0.5122	0.171	0.2508
3520	0.5293	0.1665	0.2668
3530	0.5061	0.1506	0.2443
3540	0.5366	0.169	0.251
3550	0.5185	0.1504	0.2492
3560	0.508	0.1533	0.2465
3570	0.5213	0.1763	0.2942
3580	0.5763	0.1901	0.2854
3590	0.5951	0.1873	0.2716
3600	0.5724	0.1825	0.2816
3610	0.5572	0.1785	0.275
3620	0.5896	0.1657	0.2749
3630	0.5631	0.1895	0.2862
3640	0.5999	0.1976	0.2683
3650	0.6034	0.215	0.2984
3660	0.5841	0.1969	0.2914
3670	0.5885	0.1583	0.3002
3680	0.6318	0.2013	0.2797
3690	0.6623	0.192	0.2891
3700	0.6163	0.1771	0.2839
3710	0.629	0.199	0.2927
3720	0.6373	0.2115	0.335
3730	0.5838	0.2621	0.3303
3740	0.5375	0.1576	0.2607
3750	0.5425	0.1567	0.261
3760	0.5693	0.196	0.2817
3770	0.56	0.1697	0.2614
3780	0.5379	0.1583	0.2785
3790	0.5479	0.1612	0.2627
3800	0.5417	0.1602	0.2628
3810	0.5563	0.163	0.2647
3820	0.5449	0.1705	0.2652
3830	0.587	0.1902	0.284
3840	0.5498	0.1612	0.2677
3850	0.5693	0.1623	0.2758
3860	0.5539	0.1697	0.2687
3870	0.5631	0.1884	0.2803
3880	0.5593	0.1635	0.2738
3890	0.5656	0.165	0.2701
3900	0.6008	0.1686	0.2903
3910	0.5631	0.1647	0.2751
3920	0.5831	0.2121	0.3045
3930	0.5789	0.1696	0.2732
3940	0.5672	0.1665	0.2924
3950	0.5791	0.1828	0.2771
3960	0.5666	0.1679	0.2758
3970	0.5832	0.1732	0.2801
3980	0.5976	0.1695	0.2895
3990	0.5781	0.1689	0.28
4000	0.5751	0.2064	0.2989
4010	0.6522	0.1699	0.2828
4020	0.5956	0.1727	0.2806
4030	0.5952	0.2082	0.3181
4040	0.581	0.1741	0.282
4050	0.5951	0.1711	0.2843
4060	0.5955	0.1808	0.2903
4070	0.5969	0.1719	0.2898
4080	0.5884	0.1831	0.2976
4090	0.5884	0.1869	0.29
4100	0.5988	0.175	0.2903
4110	0.5978	0.1774	0.2911
4120	0.6243	0.1964	0.2905
4130	0.6029	0.1755	0.2908
4140	0.6482	0.1772	0.3053
4150	0.5977	0.1774	0.2981
4160	0.6765	0.1977	0.2977
4170	0.668	0.1885	0.3225
4180	0.7139	0.1879	0.309
4190	0.6139	0.1866	0.3205
4200	0.6449	0.1889	0.322
4210	0.6418	0.1849	0.3065
4220	0.6822	0.1894	0.3112
4230	0.6315	0.1961	0.3058
4240	0.6866	0.2356	0.3113
4250	0.6269	0.2234	0.3072
4260	0.6612	0.227	0.3107
4270	0.6339	0.1846	0.3324
4280	0.6575	0.1976	0.3375
4290	0.6612	0.187	0.3488
4300	0.6683	0.2284	0.317
4310	0.6349	0.2065	0.318
4320	0.6499	0.2085	0.3151
4330	0.6535	0.1887	0.3469
4340	0.6506	0.1924	0.3362
4350	0.6595	0.1907	0.3276
4360	0.6767	0.1942	0.319
4370	0.6654	0.1941	0.3778
4380	0.6542	0.192	0.3204
4390	0.6617	0.239	0.3855
4400	0.6522	0.2002	0.319
4410	0.7589	0.2294	0.4004
4420	0.6624	0.1911	0.3203
4430	0.6847	0.1958	0.3174
4440	0.655	0.1951	0.3389
4450	0.7229	0.2042	0.331
4460	0.6671	0.1967	0.3237
4470	0.7983	0.2728	0.3502
4480	0.8423	0.3163	0.5068
4490	0.8332	0.2341	0.3531
4500	0.7545	0.2494	0.3709
4510	0.68	0.2056	0.3406
4520	0.7173	0.2056	0.3283
4530	0.6739	0.2011	0.3277
4540	0.6649	0.2087	0.3392
4550	0.6988	0.1979	0.4084
4560	0.672	0.2028	0.3293
4570	0.7948	0.2907	0.3614
4580	0.7047	0.2014	0.3509
4590	0.8165	0.2037	0.34
4600	0.6845	0.2028	0.3605
4610	0.7096	0.2494	0.3449
4620	0.7248	0.2948	0.3697
4630	0.7486	0.2116	0.344
4640	0.7211	0.2052	0.4328
4650	0.6911	0.2033	0.3594
4660	0.7872	0.2912	0.3534
4670	0.6918	0.2474	0.3564
4680	0.7305	0.2166	0.369
4690	0.6995	0.2113	0.3754
4700	0.7208	0.2292	0.3454
4710	0.7085	0.2096	0.4221
4720	0.6901	0.2175	0.3406
4730	0.7791	0.22	0.3485
4740	0.7153	0.2072	0.3458
4750	0.738	0.2147	0.3473
4760	0.7056	0.212	0.3438
4770	0.7103	0.2106	0.3488
4780	0.7293	0.2199	0.345
4790	0.7052	0.2148	0.3472
4800	0.7225	0.2177	0.4218
4810	0.8795	0.299	0.3718
4820	0.8098	0.2281	0.3731
4830	0.7328	0.2186	0.3522
4840	0.9794	0.3587	0.5046
4850	1.0641	0.3804	0.4898
4860	1.0743	0.4784	0.5196
4870	1.0182	0.3703	0.5696
4880	1.0144	0.342	0.4718
4890	0.9545	0.3486	0.493
4900	0.8456	0.2309	0.3774
4910	0.732	0.2186	0.3552
4920	0.7235	0.2165	0.3622
4930	0.7277	0.217	0.4362
4940	0.729	0.2206	0.357
4950	0.8632	0.2296	0.3614
4960	0.7412	0.2205	0.358
4970	0.7386	0.2302	0.3619
4980	0.7329	0.219	0.3598
4990	0.7346	0.2231	0.3644
5000	0.9555	0.3117	0.3735
5010	0.7411	0.2241	0.3648
5020	0.7556	0.2229	0.3651
5030	0.751	0.2233	0.3726
5040	0.7429	0.2234	0.3656
5050	0.7455	0.309	0.3946
5060	0.7461	0.2248	0.3669
5070	0.8324	0.2331	0.3767
5080	0.7682	0.2294	0.3705
5090	0.7622	0.2263	0.3827
5100	0.7727	0.3165	0.4198
5110	0.7646	0.2261	0.3726
5120	0.7908	0.2296	0.3737
5130	0.7607	0.2273	0.3741
5140	0.7718	0.2308	0.3838
5150	0.7605	0.3312	0.4519
5160	0.7808	0.2296	0.3779
5170	0.7783	0.243	0.3828
5180	0.7654	0.2302	0.3779
5190	0.7774	0.2333	0.3829
5200	0.8759	0.2474	0.3861
5210	0.7901	0.2345	0.38
5220	0.7759	0.2488	0.3851
5230	0.7739	0.2349	0.3822
5240	0.7877	0.235	0.383
5250	0.9207	0.2389	0.3866
5260	0.801	0.2343	0.3849
5270	0.82	0.2416	0.4107
5280	0.8441	0.3294	0.409
5290	0.8116	0.2363	0.3877
5300	0.7895	0.2451	0.3936
5310	0.8006	0.3053	0.4248
5320	0.7968	0.2379	0.3929
5330	0.8093	0.2473	0.3963
5340	0.8119	0.2453	0.3939
5350	0.8106	0.2426	0.3934
5360	0.9376	0.2447	0.4067
5370	0.8127	0.2494	0.3966
5380	0.8293	0.2437	0.397
5390	0.8871	0.2719	0.4119
5400	0.8035	0.2422	0.3951
5410	0.8215	0.2441	0.3993
5420	0.8188	0.2832	0.4561
5430	0.8512	0.269	0.423
5440	0.9078	0.2748	0.425
5450	0.8194	0.3567	0.4301
5460	0.82	0.246	0.4021
5470	0.8583	0.2709	0.4159
5480	0.8333	0.3385	0.4507
5490	0.8445	0.252	0.4085
5500	0.828	0.2533	0.4088
5510	0.8205	0.2499	0.5156
5520	0.8343	0.2498	0.4101
5530	0.8413	0.2554	0.4121
5540	0.8409	0.2535	0.5064
5550	0.8439	0.2526	0.4107
5560	0.8632	0.2716	0.4171
5570	0.894	0.3394	0.5268
5580	0.8408	0.2627	0.4259
5590	0.8569	0.2556	0.4156
5600	0.8485	0.3757	0.4593
5610	0.8487	0.2576	0.4258
5620	0.8583	0.2607	0.4215
5630	0.9279	0.3211	0.4342
5640	0.8663	0.2557	0.4154
5650	0.8684	0.2573	0.4204
5660	0.9491	0.32	0.4324
5670	0.849	0.2563	0.4282
5680	0.8475	0.2575	0.4282
5690	0.961	0.2868	0.4243
5700	0.8542	0.2588	0.4248
5710	0.8571	0.2579	0.4295
5720	0.9708	0.2635	0.4256
5730	0.8605	0.2585	0.424
5740	0.8868	0.2604	0.4299
5750	0.93	0.2688	0.4321
5760	0.8738	0.2631	0.4337
5770	0.8813	0.2645	0.4333
5780	0.8697	0.2652	0.443
5790	0.8689	0.2646	0.5429
5800	0.8847	0.2676	0.4316
5810	0.8862	0.2697	0.4341
5820	0.9903	0.3132	0.4395
5830	0.8841	0.2657	0.4316
5840	0.8851	0.2687	0.4369
5850	0.9693	0.2685	0.4386
5860	0.8863	0.2695	0.4355
5870	0.9343	0.3031	0.4638
5880	0.9455	0.2997	0.47
5890	1.074	0.364	0.5999
5900	0.991	0.2984	0.5415
5910	0.9177	0.287	0.454
5920	0.8962	0.2972	0.4498
5930	1.015	0.2827	0.4633
5940	0.8953	0.2742	0.4437
5950	0.9038	0.2814	0.4471
5960	0.9331	0.2814	0.4486
5970	0.9096	0.2768	0.5795
5980	0.919	0.2886	0.4732
5990	0.9132	0.2825	0.4517
6000	1.0573	0.2823	0.4523
6010	0.9083	0.2801	0.4742
6020	0.9221	0.2742	0.4545
6030	0.9248	0.2777	0.4531
6040	0.9839	0.3273	0.4563
6050	0.9264	0.2817	0.4561
6060	0.9144	0.2795	0.4622
6070	0.9197	0.2808	0.4544
6080	0.9607	0.364	0.4725
6090	0.9215	0.2812	0.4637
6100	0.926	0.2835	0.4562
6110	0.9804	0.2837	0.4688
6120	0.9357	0.324	0.5362
6130	0.9262	0.2875	0.4692
6140	0.9498	0.2914	0.4695
6150	1.0175	0.3022	0.4729
6160	0.931	0.2982	0.55
6170	0.9503	0.2874	0.4616
6180	1.0408	0.3422	0.487
6190	1.0832	0.2962	0.4849
6200	0.9747	0.291	0.5408
6210	0.9508	0.2855	0.4731
6220	0.9457	0.2863	0.4675
6230	1.0418	0.2932	0.4709
6240	0.9577	0.2964	0.5368
6250	0.9507	0.2934	0.4992
6260	0.9786	0.2928	0.4732
6270	1.072	0.2936	0.4734
6280	0.9472	0.2887	0.5748
6290	0.975	0.2937	0.5157
6300	0.9796	0.2914	0.473
6310	0.9941	0.2947	0.493
6320	0.974	0.3859	0.4961
6330	0.9878	0.308	0.4781
6340	0.9856	0.2961	0.4821
6350	0.9926	0.2971	0.4941
6360	1.0566	0.3158	0.4835
6370	0.9945	0.2975	0.4804
6380	0.9767	0.3039	0.4837
6390	0.9951	0.3035	0.4909
6400	1.0834	0.3028	0.4916
6410	0.9923	0.3004	0.5626
6420	0.9886	0.3016	0.4844
6430	0.9755	0.3013	0.4949
6440	0.9993	0.3026	0.4973
6450	1.1585	0.4813	0.6587
6460	1.0172	0.3035	0.6269
6470	1.0065	0.3027	0.4896
6480	1.0035	0.3119	0.4957
6490	0.9871	0.303	0.5007
6500	1.1039	0.3093	0.4956
6510	0.996	0.3077	0.5757
6520	0.9895	0.3088	0.5112
6530	1.0224	0.3223	0.4995
6540	1.0232	0.3096	0.4996
6550	1.1086	0.3122	0.5007
6560	1.0103	0.307	0.5138
6570	1.0017	0.3079	0.4967
6580	1.0194	0.3172	0.5212
6590	1.0256	0.323	0.5098
6600	1.1125	0.3247	0.507
6610	1.0333	0.3164	0.5853
6620	1.0237	0.3136	0.5027
6630	1.0424	0.3213	0.5129
6640	1.0211	0.3191	0.508
6650	1.1039	0.3157	0.5188
6660	1.0303	0.3129	0.5768
6670	1.0231	0.3143	0.5062
6680	1.0321	0.313	0.5267
6690	1.0352	0.3317	0.5185
6700	1.146	0.3228	0.5182
6710	1.0372	0.3162	0.5815
6720	1.032	0.3157	0.5107
6730	1.0401	0.3192	0.5144
6740	1.0457	0.3198	0.5253
6750	1.0841	0.3434	0.5626
6760	1.1276	0.3373	0.5208
6770	1.0756	0.4497	0.5337
6780	1.0525	0.3214	0.5276
6790	1.0663	0.3257	0.5173
6800	1.0499	0.3205	0.5179
6810	1.0744	0.3294	0.524
6820	1.1433	0.3374	0.5295
6830	1.0695	0.3968	0.5371
6840	1.0673	0.3215	0.5197
6850	1.0743	0.3242	0.5419
6860	1.0593	0.3233	0.5218
6870	1.062	0.3293	0.5276
6880	1.1448	0.3608	0.5535
6890	1.448	0.5269	0.7073
6900	1.634	0.5736	0.7372
6910	1.1335	0.38	0.5859
6920	1.0956	0.3447	0.5488
6930	1.0669	0.33	0.5341
6940	1.096	0.3336	0.5387
6950	1.1411	0.3339	0.5467
6960	1.0646	0.4931	0.6134
6970	1.128	0.3502	0.6432
6980	1.2959	0.4618	0.6447
6990	1.1132	0.3724	0.5669
7000	1.2212	0.4615	0.6531
7010	1.0896	0.3334	0.5426
7020	1.0885	0.3357	0.5408
7030	1.0851	0.3371	0.5563
7040	1.1648	0.3494	0.5595
7050	1.1797	0.3685	0.5437
7060	1.098	0.3432	0.6325
7070	1.103	0.3375	0.5469
7080	1.096	0.3369	0.5455
7090	1.1203	0.3383	0.5616
7100	1.1607	0.341	0.5515
7110	1.1084	0.2703	0.5494
7120	1.1973	0.2715	0.5567
7130	1.1089	0.2973	0.5919
7140	1.1145	0.2763	0.5824
7150	1.1252	0.2768	0.557
7160	1.119	0.2694	0.5493
7170	1.1146	0.2738	0.5558
7180	1.1534	0.2822	0.5657
7190	1.2011	0.2847	0.5693
7200	1.1263	0.2893	0.6214
7210	1.1596	0.2791	0.5605
7220	1.1163	0.2716	0.5544
7230	1.1708	0.274	0.5611
7240	1.1232	0.274	0.5665
7250	1.1867	0.2836	0.5654
7260	1.2295	0.287	0.5666
7270	1.134	0.2927	0.6413
7280	1.1251	0.3012	0.5601
7290	1.1449	0.2802	0.5754
7300	1.1587	0.2918	0.5762
7310	1.1447	0.3015	0.5641
7320	1.1322	0.2745	0.5695
7330	1.2533	0.292	0.5797
7340	1.2217	0.3307	0.5824
7350	1.1812	0.3712	0.6209
7360	1.1331	0.2758	0.6069
7370	1.1462	0.2957	0.577
7380	1.1513	0.275	0.642
7390	1.1747	0.2781	0.5958
7400	1.162	0.2797	0.5772
7410	1.1943	0.2897	0.5957
7420	1.2177	0.2828	0.5979
7430	1.2688	0.289	0.605
7440	1.1724	0.3005	0.6928
7450	1.1627	0.2965	0.5828
7460	1.1564	0.2797	0.5752
7470	1.1636	0.2963	0.578
7480	1.1687	0.2795	0.5821
7490	1.1944	0.2832	0.5788
7500	1.1673	0.2864	0.5939
7510	1.2774	0.2928	0.5841
7520	1.2608	0.2872	0.5863
7530	1.5037	0.3213	0.6071
7540	1.2326	0.3245	0.5996
7550	1.2847	0.3533	0.6613
7560	1.4454	0.4291	0.7237
7570	1.2711	0.3825	0.6212
7580	1.2975	0.3644	0.7182
7590	1.1754	0.326	0.6257
7600	1.1928	0.3253	0.6034
7610	1.2838	0.307	0.622
7620	1.3258	0.3042	0.6382
7630	1.3783	0.389	0.7047
7640	1.3194	0.3053	0.6562
7650	1.3379	0.3991	0.7694
7660	1.3144	0.4152	0.6426
7670	1.2942	0.458	0.7241
7680	1.3311	0.3399	0.6367
7690	1.2606	0.3143	0.619
7700	1.2116	0.2961	0.6976
7710	1.1976	0.2901	0.6067
7720	1.1995	0.2916	0.612
7730	1.2213	0.2963	0.6071
7740	1.2186	0.2898	0.6036
7750	1.2076	0.2952	0.6073
7760	1.2245	0.3134	0.606
7770	1.2295	0.294	0.6023
7780	1.2166	0.2952	0.6116
7790	1.2503	0.2999	0.6264
7800	1.3245	0.2953	0.6109
7810	1.3378	0.3118	0.6213
7820	1.271	0.3447	0.631
7830	1.2289	0.3441	0.6583
7840	1.2224	0.3127	0.6971
7850	1.2198	0.2937	0.6469
7860	1.2508	0.312	0.6163
7870	1.2481	0.2984	0.624
7880	1.2397	0.2962	0.6121
7890	1.2222	0.2961	0.6249
7900	1.2556	0.3069	0.6225
7910	1.249	0.3019	0.6159
7920	1.2484	0.3083	0.631
7930	1.2474	0.3008	0.6189
7940	1.2459	0.3021	0.62
7950	1.5167	0.3611	0.6751
7960	1.3741	0.4808	0.8204
7970	1.5967	0.4259	0.7905
7980	1.6295	0.4973	0.7818
7990	1.5753	0.457	0.7752
8000	1.5793	0.4731	0.7635
8010	1.6543	0.4748	0.8052
8020	1.6341	0.4864	0.7168
8030	1.7308	0.5105	0.7682
8040	1.6533	0.4985	0.7458
8050	1.2891	0.305	0.6397
